,year,date,Average_humidity,Average_dewpoint,Average_barometer,Average_windspeed,Average_gustspeed,Average_direction,Rainfall_for_month,Rainfall_for_year,Maximum_rain_per_minute,Maximum_temperature,Minimum_temperature,Minimum_pressure,Maximum_pressure,Maximum_windspeed,Maximum_gust_speed,Maximum_humidity,Minimum_humidity,Maximum_heat_index
4559,2016,Nov-28,38,4.4,29.4,9.8,15.3,104,0.14,7.95,0,32.2,23,54,27,29.527,29.281,25.3,39.1,32.2
4560,2016,Nov-29,36,-0.1,29.8,10.8,15.9,100,0.14,7.95,0,25.6,20.6,48,31,29.989,29.527,23,42.6,25.6
4561,2016,Nov-30,32,-3.6,30,11.1,17.1,100,0.14,7.95,0,28.2,12.4,44,24,30.061,29.752,23,31.1,28.2
4562,2016,Average and,43,14.8,30.004,5.7,8.7,109,0.146,7.949,0.01,68.9,9.9,92,3,30.72,29.21,31.1,43.7,71.4
4563,2016,Dec-01,39,2.1,30,3.1,5,96,0,7.95,0,35.2,14.4,59,26,30.155,29.947,11.5,17.3,35.2
4564,2016,Dec-02,70,8.3,30.3,1,2.2,106,0,7.95,0,25.1,7,80,58,30.397,30.118,6.9,12.7,25.1
4565,2016,Dec-03,52,4.2,30.2,8.2,11.7,91,0,7.95,0,30.4,4.8,80,24,30.307,30.072,25.3,35.7,30.4
4566,2016,Dec-04,33,5.6,29.9,16.4,24,69,0,7.95,0,40.3,21.1,44,26,30.114,29.632,29.9,43.7,40.3
4567,2016,Dec-05,44,8.7,29.6,5.8,8.3,88,0.01,7.96,0.01,38.5,3.9,77,19,30.031,29.278,17.3,25.3,38.5
4568,2016,Dec-06,50,-3.5,30,3.4,5.5,91,0.01,7.96,0,24.4,8.3,79,18,30.104,29.988,11.5,18.4,24.4
4569,2016,Dec-07,73,-4.7,30.5,1.9,3.1,104,0.01,7.96,0,10,-16.6,79,65,30.874,30.049,10.4,13.8,10
4570,2016,Dec-08,64,-7.9,30.8,3.4,5,94,0.09,8.04,0.01,28,-18.4,76,46,31.079,30.117,21.9,35.7,28
4571,2016,Dec-09,53,19.3,30.1,12.8,19.1,71,0.12,8.07,0.01,40.5,27.3,69,39,30.214,29.867,24.2,35.7,40.5
4572,2016,Dec-10,48,21.8,29.7,14.5,20.8,91,0.12,8.07,0,46.8,36.9,74,29,29.856,29.537,28.8,49.5,46.8
4573,2016,Dec-11,61,17.6,29.8,6.9,10.7,95,0.15,8.1,0.01,37.3,26.9,90,32,29.926,29.54,19.6,34.5,37.3
4574,2016,Dec-12,31,5.9,29.8,9.2,14.7,100,0.15,8.1,0,37.5,25.4,38,23,29.937,29.715,25.3,34.5,37.5
4575,2016,Dec-13,30,0.7,30,10.7,15.9,83,0.15,8.1,0,33.7,21.6,41,22,30.083,29.914,25.3,34.5,33.7
4576,2016,Dec-14,64,11.3,30.1,4.7,7.6,97,0.15,8.1,0,32.1,15.6,82,31,30.26,29.93,20.7,32.2,32.1
4577,2016,Dec-15,44,22.2,29.7,17.6,25.2,88,0.17,8.12,0.01,48.8,18.4,89,28,30.141,29.351,36.8,47.2,48.8
4578,2016,Dec-16,66,21.7,29.3,11.2,16.5,293,0.19,8.13,0.01,43.9,0.9,84,45,29.66,29.101,32.2,49.5,43.9
4579,2016,Dec-17,68,-8.8,30.1,4.7,7.2,238,0.3,8.25,0.02,10.2,-11.2,77,44,30.503,29.65,21.9,31.1,10.2
4580,2016,Dec-18,35,-7.1,30.4,13.9,20.3,195,0.31,8.26,0.01,21.9,10,51,27,30.515,30.253,29.9,42.6,21.9
4581,2016,Dec-19,27,-0.4,30.3,13.1,19.2,233,0.31,8.26,0,36.1,19.2,39,21,30.449,30.127,27.6,41.4,36.1
4582,2016,Dec-20,32,11.7,30.1,12.3,17.8,263,0.31,8.26,0,45.1,34.9,45,21,30.211,29.806,25.3,38,45.1
4583,2016,Dec-21,45,11.4,30.1,10.1,15.1,272,0.31,8.26,0,43.3,19.2,83,20,30.341,29.777,34.5,43.7,43.3
4584,2016,Dec-22,73,17.4,30.2,0.5,1.1,275,0.33,8.28,0.01,40.2,15.4,85,42,30.44,29.82,6.9,8.1,40.2
4585,2016,Dec-23,53,15.1,29.8,6.2,9.5,252,0.33,8.28,0,41.3,19.1,85,26,29.946,29.657,25.3,38,41.3
4586,2016,Dec-24,37,12.3,29.6,4.4,6.8,260,0.33,8.28,0,52.6,18.6,70,19,29.873,29.46,19.6,28.8,52.6
4587,2016,Dec-25,55,9.5,29.4,14.5,21.5,210,0.33,8.28,0,31,18.6,80,31,29.75,29.318,36.8,57.5,31
4588,2016,Dec-26,34,-0.4,30.1,16.1,23.1,227,0.33,8.28,0,28.5,21.1,42,21,30.29,29.76,29.9,48.3,28.5
4589,2016,Dec-27,23,-1.4,30,16.5,24.3,251,0.33,8.28,0,43.1,22.3,51,11,30.316,29.76,31.1,48.3,43.1
4590,2016,Dec-28,53,13.6,30,8.4,12.1,208,0.33,8.28,0,34.1,25.8,83,35,30.327,29.836,26.5,38,34.1
4591,2016,Dec-29,27,3.8,30.2,7.9,10.6,262,0.33,8.28,0,44.1,27.3,35,17,30.417,30.038,20.7,31.1,44.1
4592,2016,Dec-30,20,2,29.8,12.7,18.1,274,0.33,8.28,0,50.1,34.1,28,12,30.055,29.55,26.5,38,50.1
4593,2016,Dec-31,33,7.5,29.6,9.8,14.2,251,0.33,8.28,0,42.6,23.6,48,22,29.757,29.554,26.5,42.6,42.6
4594,2016,Average and,46,7.1,29.982,9.1,13.4,182,0.327,8.276,0.02,52.6,-18.4,90,11,31.08,29.1,36.8,57.5,52.6
4595,2017,Jan-01,38,10.2,29.6,9.8,14.7,216,0,0,0,37,29.7,44,29,29.663,29.467,23,34.5,37
4596,2017,Jan-02,57,14.1,29.7,7.2,10.9,212,0.01,0.01,0.01,35,12.1,85,34,30.006,29.484,23,34.5,35
4597,2017,Jan-03,82,12.2,30.2,1,1.8,270,0.01,0.01,0,23.9,10.7,84,73,30.308,30.005,11.5,16.1,23.9
4598,2017,Jan-04,76,6.6,30,3.8,5.7,281,0.01,0.01,0,25.6,-2.2,85,68,30.15,29.75,13.8,17.3,25.6
4599,2017,Jan-05,72,-9.2,30.3,1.2,2,275,0.01,0.01,0,3.7,-12.8,74,67,30.45,30.131,6.9,8.1,3.7
4600,2017,Jan-06,52,-14.3,30.6,6.5,9.1,183,0.09,0.09,0.01,18.7,-23.9,74,29,30.725,30.423,23,32.2,18.7
4601,2017,Jan-07,29,-3.9,30.3,9.3,13.4,239,0.18,0.18,0.01,35.9,11.9,60,15,30.546,30.035,33.4,39.1,35.9
4602,2017,Jan-08,54,21.6,30,17.4,24.8,254,0.19,0.19,0.01,43.1,29.4,65,43,30.128,29.774,27.6,41.4,43.1
4603,2017,Jan-09,75,30.2,29.7,7.8,11.5,213,0.44,0.44,0.01,43.6,27.8,91,56,29.844,29.464,25.3,42.6,43.6
4604,2017,Jan-10,58,16.7,29.7,7.4,11,225,0.46,0.46,0.01,33.7,23,78,44,29.792,29.584,19.6,34.5,33.7
4605,2017,Jan-11,77,23.4,29.6,3.8,5.8,167,0.52,0.52,0.01,33.7,26,90,62,29.81,29.485,13.8,20.7,33.7
4606,2017,Jan-12,74,17,30.1,2.3,3.8,238,0.57,0.57,0.01,34.4,17.5,87,45,30.244,29.804,12.7,21.9,34.4
4607,2017,Jan-13,69,19.6,30.3,2.8,4.3,264,0.69,0.69,0.01,41.2,17.5,86,50,30.461,30.106,11.5,17.3,41.2
4608,2017,Jan-14,71,15.7,30.4,0.8,1.6,248,0.71,0.71,0.01,43.8,13.8,87,40,30.579,30.27,4.6,6.9,43.8
4609,2017,Jan-15,79,17.9,30.2,0.7,1.3,198,0.71,0.71,0,40.3,10.5,90,50,30.455,29.924,5.8,8.1,40.3
4610,2017,Jan-16,83,22.7,30.1,1,1.8,217,0.77,0.77,0.01,30.1,15.9,92,68,30.221,29.89,6.9,10.4,30.1
4611,2017,Jan-17,65,8.9,30.3,0.4,0.8,148,0.85,0.85,0.01,48.5,0.9,84,23,30.435,30.038,8.1,11.5,48.5
4612,2017,Jan-18,57,8.7,30,1.3,2.1,205,0.86,0.86,0.01,57,5.2,83,14,30.332,29.599,18.4,26.5,57
4613,2017,Jan-19,32,11.3,29.5,10,14.4,209,0.86,0.86,0,48.2,33.4,49,19,29.671,29.351,21.9,27.6,48.2
4614,2017,Jan-20,48,13.7,29.4,6.5,9.8,199,0.86,0.86,0,38.7,27,72,33,29.447,29.269,19.6,27.6,38.7
4615,2017,Jan-21,61,12.3,29.5,2.3,3.6,195,0.86,0.86,0,41.5,12.6,85,25,29.809,29.24,13.8,21.9,41.5
4616,2017,Jan-22,39,5.9,29.9,8.5,12.5,204,0.86,0.86,0,32.9,23.3,54,22,30.078,29.653,21.9,32.2,32.9
4617,2017,Jan-23,66,20.5,29.6,3.3,5.2,195,0.88,0.88,0.01,37.3,25.8,85,47,29.752,29.466,13.8,21.9,37.3
4618,2017,Jan-24,61,8.5,29.7,3.4,5.6,210,0.91,0.91,0.01,31.6,10.4,84,31,29.958,29.493,15,26.5,31.6
4619,2017,Jan-25,46,-2.6,30.1,5.8,9.2,209,0.91,0.91,0,23.9,6.5,82,28,30.232,29.959,21.9,34.5,23.9
4620,2017,Jan-26,35,-10,30.4,7.7,11.6,207,0.91,0.91,0,18.8,3,95,24,30.58,30.192,18.4,26.5,18.8
4621,2017,Jan-27,32,-4.2,30.5,6.1,9.5,209,0.91,0.91,0,38.3,1.3,50,22,30.651,30.276,18.4,27.6,38.3
4622,2017,Jan-28,33,4.5,30.3,11.5,16.5,213,0.91,0.91,0,35.8,20.1,41,21,30.437,30.273,23,33.4,35.8
4623,2017,Jan-29,32,9.9,30.3,9.5,14.2,211,0.91,0.91,0,45.7,30.7,41,20,30.373,30.157,19.6,27.6,45.7
4624,2017,Jan-30,30,11.3,30,14.1,20,217,0.91,0.91,0,45.8,35.3,37,23,30.169,29.777,28.8,46,45.8
4625,2017,Jan-31,25,7.8,29.7,12.4,19,218,0.91,0.91,0,48.8,36.7,35,16,29.865,29.595,29.9,49.5,48.8
4626,2017,Average and,55,9.9,29.993,6,9,218,0.909,0.909,0.01,57,-23.9,95,14,30.73,29.24,33.4,49.5,57
4627,2017,Feb-01,50,10.8,29.9,7.3,11.3,223,0,0.91,0,50.8,14.8,86,17,30.193,29.718,26.5,40.3,50.8
4628,2017,Feb-02,76,16.3,30.2,5.7,8.4,195,0,0.91,0,34.9,12.1,85,60,30.406,30.048,16.1,21.9,34.9
4629,2017,Feb-09,43,26.5,29.8,11.4,14.8,225,0,0.91,0,54.4,42.9,95,13,29.841,29.525,34.5,47.2,54.4
4630,2017,Feb-10,37,24.3,29.5,20,28.1,222,0,0.91,0,58.9,42.8,95,8,29.827,29.24,41.4,66.7,58.9
4631,2017,Feb-11,60,27.4,29.8,6.8,9.4,216,0.05,0.96,0.02,47.4,31.8,74,34,30.187,29.545,16.1,24.2,47.4
4632,2017,Feb-12,64,19.8,30.3,1.7,3,231,0.05,0.96,0,43.6,23.2,85,32,30.479,29.741,11.5,13.8,43.6
4633,2017,Feb-13,57,15.3,30.2,1.8,3.3,230,0.05,0.96,0,44.6,21.1,86,24,30.368,29.968,11.5,17.3,44.6
4634,2017,Feb-14,52,10,30.3,1.4,2.5,228,0.05,0.96,0,43.5,12.4,76,27,30.45,30.212,9.2,16.1,43.5
4635,2017,Feb-15,19,5.6,30.1,11.4,15,231,0.05,0.96,0,56.3,20.8,66,10,30.318,29.729,21.9,28.8,56.3
4636,2017,Feb-16,12,-2.7,29.6,10.2,13.1,233,0.05,0.96,0,61.3,41.2,18,5,29.828,29.451,24.2,35.7,61.3
4637,2017,Feb-17,26,9.2,29.5,7,8.9,232,0.05,0.96,0,57.2,27.8,56,13,29.717,29.43,26.5,33.4,57.2
4638,2017,Feb-18,46,19.6,29.6,1.7,2.8,229,0.05,0.96,0,53.8,27.8,73,26,29.776,29.516,8.1,11.5,53.7
4639,2017,Feb-19,59,22,29.6,3.3,5.2,228,0.05,0.96,0,53.1,23.3,82,25,29.788,29.475,25.3,40.3,53.1
4640,2017,Feb-20,30,11.5,29.8,13.5,18.2,229,0.05,0.96,0,47.6,33.2,41,24,29.995,29.557,29.9,42.6,47.6
4641,2017,Feb-21,36,19.6,29.9,12.2,15.8,231,0.05,0.96,0,53.5,39.3,54,24,30.036,29.675,28.8,35.7,53.5
4642,2017,Feb-22,47,20.2,29.7,6.8,9.8,231,0.05,0.96,0,51,28.5,85,22,29.749,29.508,19.6,35.7,51
4643,2017,Feb-23,81,15.3,29.7,3.4,5.1,232,0.05,0.96,0,28.5,8.6,87,64,29.998,29.522,10.4,13.8,28.5
4644,2017,Feb-24,75,2.2,30.2,0.8,1.4,228,0.06,0.97,0.01,18.4,-4.8,80,66,30.406,29.998,8.1,10.4,18.4
4645,2017,Feb-25,45,-2.9,30.1,10,14,209,0.06,0.97,0,19.9,-4.8,80,34,30.401,29.903,26.5,35.7,19.9
4646,2017,Feb-26,32,-4.9,29.9,10.5,14.7,215,0.06,0.97,0,26.6,14,44,24,29.968,29.804,24.2,34.5,26.6
4647,2017,Feb-27,45,11,29.6,9.8,13.6,215,0.07,0.98,0.01,36.6,23.2,74,32,29.818,29.526,21.9,34.5,36.6
4648,2017,Feb-28,52,7.5,29.8,6.7,9.8,214,0.07,0.98,0,32.1,17,83,30,30.07,29.609,20.7,31.1,32.1
4649,2017,Average and,48,13.5,29.854,8,11.2,223,0.075,0.984,0.02,61.3,-4.8,95,5,30.48,29.24,41.4,66.7,61.3
4650,2017,Mar-01,34,-1.7,30.3,16.3,21.3,205,0,0.98,0,31.9,15.9,46,24,30.408,30.003,35.7,55.2,31.9
4651,2017,Mar-02,33,3.8,30.4,8.9,11.5,228,0,0.98,0,39.2,22.5,42,22,30.456,30.309,21.9,31.1,39.2
4652,2017,Mar-03,27,3.7,30.2,7,9.7,228,0,0.98,0,49.8,22.4,56,12,30.309,30.017,18.4,29.9,49.8
4653,2017,Mar-04,22,6.2,29.8,10.5,13.7,232,0,0.98,0,53.1,22.4,54,13,30.095,29.637,25.3,33.4,53.1
4654,2017,Mar-05,23,9.3,29.5,9.1,12.4,230,0,0.98,0,53.3,40.3,37,11,29.655,29.157,25.3,35.7,53.3
4655,2017,Mar-06,37,0.6,29.6,10.2,15.8,249,0,0.98,0,41.9,16.2,75,20,30.094,29.128,27.6,42.6,41.8
4656,2017,Mar-07,29,-0.5,30.1,16.9,24.5,260,0,0.98,0,36.9,18.1,42,23,30.202,30.043,33.4,48.3,36.9
4657,2017,Mar-08,32,13.4,30,14.9,21.1,263,0,0.98,0,51.4,31,53,22,30.168,29.852,31.1,46,51.4
4658,2017,Mar-09,27,12.4,29.9,13.9,20.2,271,0,0.98,0,58,28.8,67,17,30.199,29.817,31.1,47.2,58
4659,2017,Mar-10,35,17.3,29.9,6.5,10.2,267,0,0.98,0,61.2,24.4,78,17,30.156,29.797,23,29.9,61.2
4660,2017,Mar-11,65,26.7,30.1,3,5.1,276,0,0.98,0,45.2,28.7,83,37,30.229,29.805,13.8,19.6,45.2
4661,2017,Mar-12,38,15.6,29.9,10,14.9,252,0,0.98,0,48.9,27.8,87,19,30.143,29.792,28.8,42.6,48.9
4662,2017,Mar-13,40,14.4,30.1,10.2,14.6,264,0,0.98,0,48.3,21.8,85,25,30.244,29.889,28.8,38,48.3
4663,2017,Mar-14,26,16.9,29.9,11.6,17.1,269,0,0.98,0,59.5,44.2,35,20,29.981,29.746,29.9,47.2,59.5
4664,2017,Mar-15,22,12.9,29.9,6.1,9.5,273,0,0.98,0,66.9,33.8,48,10,29.976,29.777,19.6,29.9,66.9
4665,2017,Mar-16,25,14.4,29.8,7.1,10.8,275,0,0.98,0,64.8,30.1,53,15,29.92,29.677,25.3,34.5,64.8
4666,2017,Mar-17,32,20.1,30,4.5,6.8,275,0,0.98,0,63.1,32.2,68,19,30.152,29.76,18.4,28.8,63.1
4667,2017,Mar-18,34,19.3,30,5.8,8.2,276,0,0.98,0,67.6,27.9,79,13,30.158,29.836,21.9,32.2,67.6
4668,2017,Mar-19,26,18.5,29.8,6,9,276,0,0.98,0,69.6,39.3,49,14,29.969,29.703,21.9,31.1,72.9
4669,2017,Mar-20,29,19.5,29.9,4.9,7,276,0,0.98,0,65,38.6,46,16,30.044,29.751,17.3,28.8,65
4670,2017,Mar-21,56,27.5,30,3,4.6,276,0,0.98,0,62.7,28.5,80,21,30.13,29.815,17.3,21.9,62.7
4671,2017,Mar-22,33,20.4,29.7,8.6,12.2,275,0,0.98,0,64.8,31.2,86,14,29.912,29.516,27.6,41.4,64.8
4672,2017,Mar-23,36,19.8,29.5,6.1,9,274,0,0.98,0,62.9,35.8,75,11,29.552,29.33,24.2,32.2,62.9
4673,2017,Mar-24,49,20.5,29.9,7.4,10.6,277,0,0.98,0,53.9,25.4,73,21,30.146,29.49,24.2,31.1,53.9
4674,2017,Mar-25,39,17.9,29.8,3.9,6.3,273,0.04,1.02,0.01,58.1,23.3,87,17,30.041,29.625,16.1,21.9,58.1
4675,2017,Mar-26,84,32.7,29.8,2,3.4,271,0.18,1.16,0.01,45.4,32.2,93,55,29.909,29.597,10.4,12.7,45.4
4676,2017,Mar-27,77,29.4,29.8,1.9,3.2,274,0.24,1.22,0.01,50.5,26,94,41,29.944,29.594,10.4,12.7,50.5
4677,2017,Mar-28,90,30.9,29.9,1.1,1.9,275,0.68,1.66,0.1,37.8,30.1,93,84,30.045,29.697,10.4,12.7,37.8
4678,2017,Mar-29,63,24.5,30,1.4,2.4,274,0.85,1.84,0.03,54.8,28.1,91,20,30.127,29.829,12.7,17.3,54.8
4679,2017,Mar-30,47,25.2,29.6,7.5,10.3,272,0.89,1.88,0.01,56,34,80,27,29.87,29.45,21.9,33.4,56
4680,2017,Mar-31,89,30.1,29.7,3.1,4.7,277,1.02,2,0.07,40.3,27.3,94,80,30.106,29.408,9.2,12.7,40.3
4681,2017,Average and,42,16.8,29.892,7.4,10.7,259,1.016,2,0.1,69.6,15.9,94,10,30.46,29.13,35.7,55.2,72.9
4682,2017,Apr-05,42,18.3,30.1,7,11.8,273,0.02,2.02,0,40.1,32.1,90,40,30.098,30.011,10.4,29.9,40.1
4683,2017,Apr-06,44,22.8,30,3.7,6.2,269,0.02,2.02,0,55.6,28.1,72,27,30.152,29.883,15,29.9,55.6
4684,2017,Apr-07,43,21.4,29.7,5.8,8.3,275,0.02,2.02,0,65.8,28.4,80,19,29.946,28.866,24.2,32.2,65.8
4685,2017,Apr-08,27,20,29.4,10.9,15.5,275,0.02,2.02,0,62.4,28.4,50,17,29.521,29.294,31.1,42.6,62.4
4686,2017,Apr-09,41,14.2,29.6,12.8,19.1,271,0.08,2.08,0.01,48,29.5,86,21,29.932,29.339,34.5,50.6,45.7
4687,2017,Apr-10,26,4.6,30,11.5,16.4,253,0.08,2.08,0,51.5,28.2,54,14,30.127,29.859,34.5,42.6,51.5
4688,2017,Apr-11,32,9.7,30,3.7,5.9,266,0.08,2.08,0,57.2,22.9,68,10,30.122,29.89,17.3,21.9,57.2
4689,2017,Apr-12,36,16.7,30,3.7,5.9,267,0.08,2.08,0,65.5,22.9,64,12,30.026,29.867,16.1,20.7,65.5
4690,2017,Apr-13,45,25,29.8,2.2,4.3,275,0.08,2.08,0,66.4,25.4,82,19,30.048,29.557,12.7,21.9,66.4
4691,2017,Apr-14,23,11.2,29.5,7.9,11.1,274,0.08,2.08,0,68.9,25.4,65,0,29.607,29.35,25.3,39.1,70
4692,2017,Apr-15,33,15.2,29.8,5.7,8.2,276,0.08,2.08,0,61.6,27,69,13,29.93,29.582,20.7,26.5,60.2
4693,2017,Apr-16,39,18,29.9,2.2,3.7,274,0.08,2.08,0,64.1,24.7,73,13,30.1,27.54,13.8,19.6,64.1
4694,2017,Apr-17,35,16.6,29.8,5.8,8.7,276,0.08,2.08,0,65.8,26,72,13,30.047,29.602,27.6,34.5,65.8
4695,2017,Apr-18,37,24.8,29.7,2.8,4.9,275,0.08,2.08,0,67.9,33.7,68,19,29.84,29.587,17.3,25.3,67.9
4696,2017,Apr-19,49,27.2,29.8,9.3,14,274,0.17,2.17,0.01,56.7,34.9,84,23,30.018,29.452,25.3,40.3,55
4697,2017,Apr-20,67,28.2,30,2.4,4.2,275,0.31,2.31,0.01,50.7,25.7,91,0,30.192,29.837,18.4,40.3,50.7
4698,2017,Apr-21,68,25.8,29.9,3.5,5.6,273,0.58,2.58,0.01,45.8,30.7,93,36,30.15,29.768,15,20.7,45.8
4699,2017,Apr-22,73,28.8,30.2,1.7,3.3,277,0.78,2.78,0.01,47.7,28.7,92,47,30.281,30.085,10.4,17.3,47.7
4700,2017,Apr-23,41,21.5,29.7,6.2,9.1,275,0.78,2.78,0,68.1,27.2,89,12,30.097,29.349,18.4,26.5,71.8
4701,2017,Apr-24,48,27.6,29.4,9.5,13.9,275,0.9,2.9,0.01,56,34,89,21,29.483,29.263,33.4,34.5,56
4702,2017,Apr-25,51,21.2,29.5,8.7,12.8,271,0.92,2.92,0.01,48.8,30.7,89,27,29.702,29.334,23,34.5,48.8
4703,2017,Average and,45,20.3,29.801,5.8,8.8,272,0.921,2.921,0.01,68.9,22.9,93,0,30.28,27.54,34.5,50.6,71.8
4704,2017,May-06,32,28.7,29.6,3.6,6.1,273,0,2,0,76,34.2,79,0,29.842,29.464,16.1,24.2,77.1
4705,2017,May-07,49,33.7,29.5,3.4,5.4,257,0.27,2.27,0.02,71.5,44.1,81,21,29.74,29.398,19.6,31.1,75.8
4706,2017,May-08,74,38.7,29.8,3.1,5.1,274,0.65,2.65,0.01,63.4,34.1,91,41,29.981,29.618,12.7,17.3,63.4
4707,2017,May-09,79,41.1,29.8,2,3.6,265,0.67,2.67,0.01,59.5,39.6,94,53,29.899,29.656,17.3,19.6,59.5
4708,2017,May-10,87,39.3,29.8,1.5,2.9,269,1.45,3.45,0.04,47.6,40.1,92,67,30.023,29.668,8.1,13.8,47.6
4709,2017,May-11,76,38.8,30,1.6,3.1,274,1.52,3.52,0.01,58.4,34.9,94,50,30.088,29.923,10.4,13.8,58.4
4710,2017,May-12,56,33.8,29.8,2,4,275,1.54,3.54,0.01,67.4,31.9,93,20,30.045,29.57,9.2,18.4,67.4
4711,2017,May-13,35,27.6,29.4,3.9,6.4,273,1.54,3.54,0,73.2,40.2,80,10,29.616,29.266,16.1,21.9,76.3
4712,2017,May-14,46,30.1,29.6,2.1,4.2,275,1.54,3.54,0,60.4,37,69,25,29.725,29.46,9.2,17.3,60.4
4713,2017,May-15,47,28.5,29.6,3.8,6.3,273,1.54,3.54,0,67.6,32,82,0,29.75,29.323,19.6,31.1,67.6
4714,2017,May-16,40,23.9,29.4,6.1,9.6,272,1.54,3.54,0,60.1,34.4,76,15,29.47,29.301,21.9,35.7,60.1
4715,2017,May-17,59,26.3,29.5,5.3,8.2,269,1.73,3.73,0.01,60.5,28.7,91,18,29.664,29.356,21.9,33.4,60.5
4716,2017,May-18,92,29,29.8,0,0,261,1.86,3.86,0.01,33.2,27.2,94,89,30.107,29.591,0,1.2,33.2
4717,2017,May-22,56,20.4,30.3,4,5,269,1.86,3.86,0,37.3,27,84,0,30.292,30.103,10.4,13.8,37.3
4718,2017,May-23,51,23.4,30.1,2.3,3.9,265,1.86,3.86,0,52.8,32,70,30,30.305,29.907,15,26.5,52.8
4719,2017,May-24,36,28.1,29.5,9.7,14.7,269,1.86,3.86,0,72.8,32.5,80,16,29.947,29.202,32.2,39.1,75.3
4720,2017,May-25,52,34.2,29.3,6.2,9.5,271,1.86,3.86,0.01,62,41.5,87,27,29.652,29.128,31.1,35.7,62
4721,2017,May-26,74,41.2,29.7,3.8,6,276,1.97,3.97,0,59.3,33.7,95,47,29.882,29.602,15,18.4,59.3
4722,2017,Average and,58,32.2,29.667,3.6,5.8,271,2.886,4.886,0.04,76,27,95,0,30.31,29.13,32.2,39.1,77.1
4723,2017,Jun-02,47,37.6,29.8,6.5,9.7,273,0.13,2.13,0.01,66.3,46.1,75,30,29.915,29.633,17.3,26.5,66.3
4724,2017,Jun-03,48,36.1,29.9,2.7,4.8,276,0.27,2.27,0,68.1,34.7,88,25,30.022,29.829,13.8,20.7,75.6
4725,2017,Jun-04,53,38.3,29.8,2.3,4,277,0.27,2.27,0,73.5,35,89,26,29.993,29.668,12.7,17.3,77.3
4726,2017,Jun-05,57,41.9,29.8,2.5,4,270,0.44,2.44,0.16,69.1,40.8,89,30,29.958,29.671,21.9,32.2,77.3
4727,2017,Jun-06,65,42.3,29.9,1.9,3.4,271,0.44,2.44,0,67.9,43.5,86,41,30.038,29.85,13.8,20.7,67.9
4728,2017,Jun-07,67,43.9,29.9,2.6,4.4,274,0.61,2.61,0.08,72.8,38.6,93,32,30.075,29.764,19.6,26.5,77.5
4729,2017,Jun-08,58,41.9,29.7,2.2,3.9,274,0.61,2.61,0,75.6,39.1,92,27,29.943,29.567,12.7,18.4,77.6
4730,2017,Jun-09,24,23.9,29.4,7.3,11,273,0.61,2.61,0,79.6,43.9,81,11,29.626,29.249,19.6,29.9,78
4731,2017,Jun-10,28,32.3,29.2,7.8,11.6,276,0.61,2.61,0,80.3,53.3,69,12,29.375,29.161,27.6,40.3,78.9
4732,2017,Jun-11,39,35.5,29.4,4.8,7.8,275,0.61,2.61,0,72.7,52.5,76,10,29.613,29.154,19.6,32.2,77.5
4733,2017,Jun-12,51,39.7,29.5,3.8,6.5,275,0.63,2.63,0.01,77.6,45.1,89,8,29.666,29.21,18.4,31.1,77.8
4734,2017,Jun-13,19,15.7,29.5,9.9,15.3,276,0.63,2.63,0,65,52,32,11,29.616,29.325,29.9,40.3,65
4735,2017,Jun-14,26,26.4,29.6,7.1,11.1,275,0.63,2.63,0,75.4,48.8,43,17,29.799,29.568,19.6,32.2,76.2
4736,2017,Jun-15,31,28,29.7,2.7,4.9,277,0.63,2.63,0,80.5,14.2,67,12,29.87,29.615,18.4,26.5,78.6
4737,2017,Jun-16,32,30.5,29.6,5.3,8.9,277,0.63,2.63,0,82.4,40.8,68,15,29.752,29.419,21.9,31.1,80
4738,2017,Jun-17,45,39.3,29.5,5.7,8.8,277,0.63,2.63,0,77.4,51,77,23,29.734,29.388,20.7,33.4,77.7
4739,2017,Jun-18,44,38.3,29.7,3.9,6.5,277,0.63,2.63,0,79.8,23.6,80,17,29.884,29.61,12.7,19.6,78.4
4740,2017,Jun-19,52,41.3,29.8,2.1,3.8,277,0.63,2.63,0,75.4,40.3,86,31,29.932,29.779,11.5,16.1,77.5
4741,2017,Jun-20,39,35.7,29.7,4,6.5,276,0.63,2.63,0,89.3,42.5,83,11,29.908,29.573,17.3,25.3,85.3
4742,2017,Jun-21,22,31.1,29.5,6.3,10.1,277,0.63,2.63,0,87.2,61.5,42,8,29.603,29.422,20.7,34.5,83.6
4743,2017,Jun-22,40,38.7,29.5,3.9,5.9,276,0.63,2.63,0,81.1,53.6,71,17,29.666,29.386,15,24.2,79.2
4744,2017,Jun-23,71,42,29.9,3.6,6.2,277,0.68,2.68,0.01,57.6,42.8,90,54,30.109,29.667,13.8,20.7,57.6
4745,2017,Jun-24,64,41,30,2.3,4,277,0.68,2.68,0,64,37.8,90,46,30.145,29.96,11.5,17.3,64
4746,2017,Jun-25,66,44.5,30,2.7,4.6,277,0.68,2.68,0,68.4,42.3,91,40,30.127,29.919,11.5,18.4,77.5
4747,2017,Jun-26,50,38.3,29.9,2.3,4,277,0.68,2.68,0,77.2,37.8,92,18,30.097,29.694,12.7,18.4,77.4
4748,2017,Jun-27,36,31.3,29.5,4.8,7.7,277,0.68,2.68,0,83.6,43.1,82,9,29.747,29.351,25.3,39.1,80.8
